fill	x	y	key	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FFDBCE	1	5	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Administer.implementation.survey..e.g..Collabor...	566	0.5	1.5	4.5	5.5	#FFDBCE	0
#FFC3AF	1	4	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Use.technology.to.increase.the.quality.and.time...	567	0.5	1.5	3.5	4.5	#FFC3AF	0
#FF0000	1	1	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	568	0.5	1.5	0.5	1.5	#FF0000	0
#FFBAA4	1	4	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Annually..summarize.district.wide.fidelity.and....	569	0.5	1.5	3.5	4.5	#FFBAA4	0
#FFB8A2	1	4	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Align.implementation.goals.with.CSIP..Comprehen...	570	0.5	1.5	3.5	4.5	#FFB8A2	0
#FFE2D7	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	CFA.avg	571	0.5	1.5	13.5	14.5	#FFE2D7	0
#FFE4DA	1	12	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	ETLP.avg	572	0.5	1.5	11.5	12.5	#FFE4DA	0
#FFCDBC	1	8	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	DBDM.avg	573	0.5	1.5	7.5	8.5	#FFCDBC	0
#FFD7C9	1	3	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	PD.avg	574	0.5	1.5	2.5	3.5	#FFD7C9	0
#FFDFD4	1	7	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Leadership.avg	575	0.5	1.5	6.5	7.5	#FFDFD4	0
#FFDACD	1	15	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Total.Students..All.Grades..Excludes.AE...Public.School..mean	576	0.5	1.5	14.5	15.5	#FFDACD	0
#FFD5C7	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Total.Students..All.Grades..Excludes.AE...Public.School..sd	577	0.5	1.5	13.5	14.5	#FFD5C7	0
#FFE1D6	1	15	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Total.Students..All.Grades..Excludes.AE...Public.School..median	578	0.5	1.5	14.5	15.5	#FFE1D6	0
#FEFEFF	1	19	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..min	579	0.5	1.5	18.5	19.5	#FEFEFF	0
#FFD9CC	1	16	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..max	580	0.5	1.5	15.5	16.5	#FFD9CC	0
#FFE0D5	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	581	0.5	1.5	13.5	14.5	#FFE0D5	0
#FFD5C7	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	582	0.5	1.5	13.5	14.5	#FFD5C7	0
#FFE4DB	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..median	583	0.5	1.5	13.5	14.5	#FFE4DB	0
#F5EEFF	1	11	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..min	584	0.5	1.5	10.5	11.5	#F5EEFF	0
#FFDBCF	1	12	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..max	585	0.5	1.5	11.5	12.5	#FFDBCF	0
#FFDED3	1	13	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..mean	586	0.5	1.5	12.5	13.5	#FFDED3	0
#FFE4DB	1	11	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..sd	587	0.5	1.5	10.5	11.5	#FFE4DB	0
#FFDDD0	1	12	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..median	588	0.5	1.5	11.5	12.5	#FFDDD0	0
#FFDDD1	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Lunch.Eligible.mean	589	0.5	1.5	13.5	14.5	#FFDDD1	0
#FFD9CB	1	15	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Lunch.Eligible.sd	590	0.5	1.5	14.5	15.5	#FFD9CB	0
#FFE2D8	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Lunch.Eligible.median	591	0.5	1.5	13.5	14.5	#FFE2D8	0
#FFC0AC	1	5	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.min	592	0.5	1.5	4.5	5.5	#FFC0AC	0
#FFB79F	1	9	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.mean	593	0.5	1.5	8.5	9.5	#FFB79F	0
#FFC2AE	1	9	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.sd	594	0.5	1.5	8.5	9.5	#FFC2AE	0
#FFB8A1	1	9	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.median	595	0.5	1.5	8.5	9.5	#FFB8A1	0
#FFDACD	1	15	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Total.Students.mean	596	0.5	1.5	14.5	15.5	#FFDACD	0
#FFD5C7	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Total.Students.sd	597	0.5	1.5	13.5	14.5	#FFD5C7	0
#FFE1D6	1	15	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Total.Students.median	598	0.5	1.5	14.5	15.5	#FFE1D6	0
#FFDACD	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.and.Reduced.Lunch.Students..Public.School..mean	599	0.5	1.5	13.5	14.5	#FFDACD	0
#FFD7C8	1	14	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.and.Reduced.Lunch.Students..Public.School..sd	600	0.5	1.5	13.5	14.5	#FFD7C8	0
#FFDFD4	1	13	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.and.Reduced.Lunch.Students..Public.School..median	601	0.5	1.5	12.5	13.5	#FFDFD4	0
#FCF9FF	1	15	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.min	602	0.5	1.5	14.5	15.5	#FCF9FF	0
#FFFAF9	1	17	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.max	603	0.5	1.5	16.5	17.5	#FFFAF9	0
#FFFFFF	1	19	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.mean	604	0.5	1.5	18.5	19.5	#FFFFFF	0
#FFFBFA	1	20	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.sd	605	0.5	1.5	19.5	20.5	#FFFBFA	0
#FFFDFD	1	18	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.median	606	0.5	1.5	17.5	18.5	#FFFDFD	0
#FFF7F4	1	17	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	City..Large	607	0.5	1.5	16.5	17.5	#FFF7F4	0
#F8F3FF	1	18	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Rural..Distant	608	0.5	1.5	17.5	18.5	#F8F3FF	0
#EEE1FF	1	13	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Rural..Remote	609	0.5	1.5	12.5	13.5	#EEE1FF	0
#FFFBFA	1	19	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Suburb..Large	610	0.5	1.5	18.5	19.5	#FFFBFA	0
#FFEFE9	1	16	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Town..Distant	611	0.5	1.5	15.5	16.5	#FFEFE9	0
#FFFFFF	1	19	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Designate.district.level.contact.person.	612	0.5	1.5	18.5	19.5	#FFFFFF	0
#F5EDFF	1	11	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Administer.implementation.survey..e.g..Collabor...	613	0.5	1.5	10.5	11.5	#F5EDFF	0
#FFF7F4	1	19	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Use.technology.to.increase.the.quality.and.time...	614	0.5	1.5	18.5	19.5	#FFF7F4	0
#FFC0AC	1	4	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Participate.in.regional..cadre..and.state.event...	615	0.5	1.5	3.5	4.5	#FFC0AC	0
#FFEDE7	1	12	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Annually..summarize.district.wide.fidelity.and....	616	0.5	1.5	11.5	12.5	#FFEDE7	0
#FFF0EA	1	18	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Align.implementation.goals.with.CSIP..Comprehen...	617	0.5	1.5	17.5	18.5	#FFF0EA	0
#FFE1D6	1	13	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	CFA.avg	618	0.5	1.5	12.5	13.5	#FFE1D6	0
#FFE7DF	1	14	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	ETLP.avg	619	0.5	1.5	13.5	14.5	#FFE7DF	0
#FFCCBB	1	7	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	DBDM.avg	620	0.5	1.5	6.5	7.5	#FFCCBB	0
#FFE3D9	1	7	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	PD.avg	621	0.5	1.5	6.5	7.5	#FFE3D9	0
#FFDFD4	1	8	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Leadership.avg	622	0.5	1.5	7.5	8.5	#FFDFD4	0
#FFAF96	1	9	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Total.Students..All.Grades..Excludes.AE...Public.School..mean	623	0.5	1.5	8.5	9.5	#FFAF96	0
#FFE1D7	1	16	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Total.Students..All.Grades..Excludes.AE...Public.School..sd	624	0.5	1.5	15.5	16.5	#FFE1D7	0
#FFAB90	1	8	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Total.Students..All.Grades..Excludes.AE...Public.School..median	625	0.5	1.5	7.5	8.5	#FFAB90	0
#FFAF96	1	3	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..min	626	0.5	1.5	2.5	3.5	#FFAF96	0
#FFD2C3	1	14	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..max	627	0.5	1.5	13.5	14.5	#FFD2C3	0
#FFB199	1	9	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	628	0.5	1.5	8.5	9.5	#FFB199	0
#FFDFD4	1	17	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	629	0.5	1.5	16.5	17.5	#FFDFD4	0
#FFAF96	1	8	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..median	630	0.5	1.5	7.5	8.5	#FFAF96	0
#FFF2ED	1	12	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..min	631	0.5	1.5	11.5	12.5	#FFF2ED	0
#FFD0BF	1	9	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..max	632	0.5	1.5	8.5	9.5	#FFD0BF	0
#FFBAA3	1	7	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..mean	633	0.5	1.5	6.5	7.5	#FFBAA3	0
#FFF1EC	1	14	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..sd	634	0.5	1.5	13.5	14.5	#FFF1EC	0
#FFB49D	1	8	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..median	635	0.5	1.5	7.5	8.5	#FFB49D	0
#FF8363	1	5	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Lunch.Eligible.mean	636	0.5	1.5	4.5	5.5	#FF8363	0
#FFC7B5	1	9	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Lunch.Eligible.sd	637	0.5	1.5	8.5	9.5	#FFC7B5	0
#FF8363	1	5	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Lunch.Eligible.median	638	0.5	1.5	4.5	5.5	#FF8363	0
#FF0000	1	1	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	639	0.5	1.5	0.5	1.5	#FF0000	0
#FF4A2B	1	1	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.mean	640	0.5	1.5	0.5	1.5	#FF4A2B	0
#FF9E82	1	7	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.sd	641	0.5	1.5	6.5	7.5	#FF9E82	0
#FF4B2D	1	1	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.median	642	0.5	1.5	0.5	1.5	#FF4B2D	0
#FFAF96	1	9	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Total.Students.mean	643	0.5	1.5	8.5	9.5	#FFAF96	0
#FFE1D7	1	16	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Total.Students.sd	644	0.5	1.5	15.5	16.5	#FFE1D7	0
#FFAB90	1	8	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Total.Students.median	645	0.5	1.5	7.5	8.5	#FFAB90	0
#FF8261	1	6	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.and.Reduced.Lunch.Students..Public.School..mean	646	0.5	1.5	5.5	6.5	#FF8261	0
#FFCDBC	1	11	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.and.Reduced.Lunch.Students..Public.School..sd	647	0.5	1.5	10.5	11.5	#FFCDBC	0
#FF8160	1	6	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.and.Reduced.Lunch.Students..Public.School..median	648	0.5	1.5	5.5	6.5	#FF8160	0
#FFC6B2	1	3	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.min	649	0.5	1.5	2.5	3.5	#FFC6B2	0
#FFCAB8	1	4	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.max	650	0.5	1.5	3.5	4.5	#FFCAB8	0
#FFC4B0	1	2	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.mean	651	0.5	1.5	1.5	2.5	#FFC4B0	0
#F1E6FF	1	11	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.sd	652	0.5	1.5	10.5	11.5	#F1E6FF	0
#FFC2AD	1	2	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.median	653	0.5	1.5	1.5	2.5	#FFC2AD	0
#FFE7DE	1	9	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	City..Large	654	0.5	1.5	8.5	9.5	#FFE7DE	0
#E3CFFF	1	10	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Rural..Distant	655	0.5	1.5	9.5	10.5	#E3CFFF	0
#ECDDFF	1	12	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Rural..Remote	656	0.5	1.5	11.5	12.5	#ECDDFF	0
#FAF7FF	1	15	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Suburb..Large	657	0.5	1.5	14.5	15.5	#FAF7FF	0
#FFC7B4	1	5	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	Town..Distant	658	0.5	1.5	4.5	5.5	#FFC7B4	0
#ECDDFF	1	2	Rural..Distant	Rural..Distant	Designate.district.level.contact.person.	659	0.5	1.5	1.5	2.5	#ECDDFF	0
#FFF9F6	1	19	Rural..Distant	Rural..Distant	Administer.implementation.survey..e.g..Collabor...	660	0.5	1.5	18.5	19.5	#FFF9F6	0
#FBF9FF	1	20	Rural..Distant	Rural..Distant	Use.technology.to.increase.the.quality.and.time...	661	0.5	1.5	19.5	20.5	#FBF9FF	0
#F8F3FF	1	17	Rural..Distant	Rural..Distant	Participate.in.regional..cadre..and.state.event...	662	0.5	1.5	16.5	17.5	#F8F3FF	0
#F7F1FF	1	17	Rural..Distant	Rural..Distant	Annually..summarize.district.wide.fidelity.and....	663	0.5	1.5	16.5	17.5	#F7F1FF	0
#EDDFFF	1	13	Rural..Distant	Rural..Distant	Align.implementation.goals.with.CSIP..Comprehen...	664	0.5	1.5	12.5	13.5	#EDDFFF	0
#ECDEFF	1	15	Rural..Distant	Rural..Distant	CFA.avg	665	0.5	1.5	14.5	15.5	#ECDEFF	0
#F2E7FF	1	15	Rural..Distant	Rural..Distant	ETLP.avg	666	0.5	1.5	14.5	15.5	#F2E7FF	0
#E5D2FF	1	13	Rural..Distant	Rural..Distant	DBDM.avg	667	0.5	1.5	12.5	13.5	#E5D2FF	0
#EADBFF	1	6	Rural..Distant	Rural..Distant	PD.avg	668	0.5	1.5	5.5	6.5	#EADBFF	0
#E9D9FF	1	9	Rural..Distant	Rural..Distant	Leadership.avg	669	0.5	1.5	8.5	9.5	#E9D9FF	0
#D4B8FF	1	11	Rural..Distant	Rural..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..mean	670	0.5	1.5	10.5	11.5	#D4B8FF	0
#D7BCFF	1	13	Rural..Distant	Rural..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..sd	671	0.5	1.5	12.5	13.5	#D7BCFF	0
#D4B8FF	1	11	Rural..Distant	Rural..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..median	672	0.5	1.5	10.5	11.5	#D4B8FF	0
#ECDEFF	1	5	Rural..Distant	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..min	673	0.5	1.5	4.5	5.5	#ECDEFF	0
#D6BCFF	1	10	Rural..Distant	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..max	674	0.5	1.5	9.5	10.5	#D6BCFF	0
#D1B5FF	1	10	Rural..Distant	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	675	0.5	1.5	9.5	10.5	#D1B5FF	0
#D9BFFF	1	11	Rural..Distant	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	676	0.5	1.5	10.5	11.5	#D9BFFF	0
#D4B9FF	1	10	Rural..Distant	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..median	677	0.5	1.5	9.5	10.5	#D4B9FF	0
#FFD4C4	1	6	Rural..Distant	Rural..Distant	Pupil.Teacher.Ratio..Public.School..min	678	0.5	1.5	5.5	6.5	#FFD4C4	0
#EADBFF	1	16	Rural..Distant	Rural..Distant	Pupil.Teacher.Ratio..Public.School..max	679	0.5	1.5	15.5	16.5	#EADBFF	0
#F4EBFF	1	17	Rural..Distant	Rural..Distant	Pupil.Teacher.Ratio..Public.School..mean	680	0.5	1.5	16.5	17.5	#F4EBFF	0
#E4D1FF	1	8	Rural..Distant	Rural..Distant	Pupil.Teacher.Ratio..Public.School..sd	681	0.5	1.5	7.5	8.5	#E4D1FF	0
#E7D7FF	1	14	Rural..Distant	Rural..Distant	Pupil.Teacher.Ratio..Public.School..median	682	0.5	1.5	13.5	14.5	#E7D7FF	0
#D7BDFF	1	11	Rural..Distant	Rural..Distant	Free.Lunch.Eligible.mean	683	0.5	1.5	10.5	11.5	#D7BDFF	0
#E1CCFF	1	13	Rural..Distant	Rural..Distant	Free.Lunch.Eligible.sd	684	0.5	1.5	12.5	13.5	#E1CCFF	0
#D9BFFF	1	10	Rural..Distant	Rural..Distant	Free.Lunch.Eligible.median	685	0.5	1.5	9.5	10.5	#D9BFFF	0
#E3CFFF	1	9	Rural..Distant	Rural..Distant	Reduced.Lunch.Eligible.min	686	0.5	1.5	8.5	9.5	#E3CFFF	0
#DDC6FF	1	11	Rural..Distant	Rural..Distant	Reduced.Lunch.Eligible.mean	687	0.5	1.5	10.5	11.5	#DDC6FF	0
#E3D0FF	1	14	Rural..Distant	Rural..Distant	Reduced.Lunch.Eligible.sd	688	0.5	1.5	13.5	14.5	#E3D0FF	0
#DCC4FF	1	11	Rural..Distant	Rural..Distant	Reduced.Lunch.Eligible.median	689	0.5	1.5	10.5	11.5	#DCC4FF	0
#D4B8FF	1	11	Rural..Distant	Rural..Distant	Total.Students.mean	690	0.5	1.5	10.5	11.5	#D4B8FF	0
#D6BCFF	1	13	Rural..Distant	Rural..Distant	Total.Students.sd	691	0.5	1.5	12.5	13.5	#D6BCFF	0
#D4B8FF	1	11	Rural..Distant	Rural..Distant	Total.Students.median	692	0.5	1.5	10.5	11.5	#D4B8FF	0
#D5BAFF	1	11	Rural..Distant	Rural..Distant	Free.and.Reduced.Lunch.Students..Public.School..mean	693	0.5	1.5	10.5	11.5	#D5BAFF	0
#E0CBFF	1	13	Rural..Distant	Rural..Distant	Free.and.Reduced.Lunch.Students..Public.School..sd	694	0.5	1.5	12.5	13.5	#E0CBFF	0
#D7BDFF	1	10	Rural..Distant	Rural..Distant	Free.and.Reduced.Lunch.Students..Public.School..median	695	0.5	1.5	9.5	10.5	#D7BDFF	0
#FFFDFC	1	18	Rural..Distant	Rural..Distant	Free.Reduced.Lunch.Rate.min	696	0.5	1.5	17.5	18.5	#FFFDFC	0
#FFFFFF	1	20	Rural..Distant	Rural..Distant	Free.Reduced.Lunch.Rate.max	697	0.5	1.5	19.5	20.5	#FFFFFF	0
#FFFEFD	1	17	Rural..Distant	Rural..Distant	Free.Reduced.Lunch.Rate.mean	698	0.5	1.5	16.5	17.5	#FFFEFD	0
#FFF3EE	1	14	Rural..Distant	Rural..Distant	Free.Reduced.Lunch.Rate.sd	699	0.5	1.5	13.5	14.5	#FFF3EE	0
#FFFEFE	1	19	Rural..Distant	Rural..Distant	Free.Reduced.Lunch.Rate.median	700	0.5	1.5	18.5	19.5	#FFFEFE	0
#F3E9FF	1	12	Rural..Distant	Rural..Distant	City..Large	701	0.5	1.5	11.5	12.5	#F3E9FF	0
#FF0000	1	1	Rural..Distant	Rural..Distant	Rural..Distant	702	0.5	1.5	0.5	1.5	#FF0000	0
#D8BFFF	1	3	Rural..Distant	Rural..Distant	Rural..Remote	703	0.5	1.5	2.5	3.5	#D8BFFF	0
#ECDDFF	1	7	Rural..Distant	Rural..Distant	Suburb..Large	704	0.5	1.5	6.5	7.5	#ECDDFF	0
#E8D7FF	1	11	Rural..Distant	Rural..Distant	Town..Distant	705	0.5	1.5	10.5	11.5	#E8D7FF	0
#FDFBFF	1	15	Rural..Remote	Rural..Remote	Designate.district.level.contact.person.	706	0.5	1.5	14.5	15.5	#FDFBFF	0
#F2E9FF	1	8	Rural..Remote	Rural..Remote	Administer.implementation.survey..e.g..Collabor...	707	0.5	1.5	7.5	8.5	#F2E9FF	0
#EBDCFF	1	11	Rural..Remote	Rural..Remote	Use.technology.to.increase.the.quality.and.time...	708	0.5	1.5	10.5	11.5	#EBDCFF	0
#EEE1FF	1	14	Rural..Remote	Rural..Remote	Participate.in.regional..cadre..and.state.event...	709	0.5	1.5	13.5	14.5	#EEE1FF	0
#FDFBFF	1	19	Rural..Remote	Rural..Remote	Annually..summarize.district.wide.fidelity.and....	710	0.5	1.5	18.5	19.5	#FDFBFF	0
#FDFBFF	1	20	Rural..Remote	Rural..Remote	Align.implementation.goals.with.CSIP..Comprehen...	711	0.5	1.5	19.5	20.5	#FDFBFF	0
#EDDFFF	1	16	Rural..Remote	Rural..Remote	CFA.avg	712	0.5	1.5	15.5	16.5	#EDDFFF	0
#F5ECFF	1	18	Rural..Remote	Rural..Remote	ETLP.avg	713	0.5	1.5	17.5	18.5	#F5ECFF	0
#F8F2FF	1	18	Rural..Remote	Rural..Remote	DBDM.avg	714	0.5	1.5	17.5	18.5	#F8F2FF	0
#FFFDFD	1	18	Rural..Remote	Rural..Remote	PD.avg	715	0.5	1.5	17.5	18.5	#FFFDFD	0
#FFFFFF	1	20	Rural..Remote	Rural..Remote	Leadership.avg	716	0.5	1.5	19.5	20.5	#FFFFFF	0
#D8BFFF	1	13	Rural..Remote	Rural..Remote	Total.Students..All.Grades..Excludes.AE...Public.School..mean	717	0.5	1.5	12.5	13.5	#D8BFFF	0
#D5BAFF	1	12	Rural..Remote	Rural..Remote	Total.Students..All.Grades..Excludes.AE...Public.School..sd	718	0.5	1.5	11.5	12.5	#D5BAFF	0
#DCC4FF	1	12	Rural..Remote	Rural..Remote	Total.Students..All.Grades..Excludes.AE...Public.School..median	719	0.5	1.5	11.5	12.5	#DCC4FF	0
#FEFCFF	1	17	Rural..Remote	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..min	720	0.5	1.5	16.5	17.5	#FEFCFF	0
#D9C1FF	1	12	Rural..Remote	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..max	721	0.5	1.5	11.5	12.5	#D9C1FF	0
#DEC7FF	1	13	Rural..Remote	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	722	0.5	1.5	12.5	13.5	#DEC7FF	0
#DAC1FF	1	12	Rural..Remote	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	723	0.5	1.5	11.5	12.5	#DAC1FF	0
#E0CBFF	1	12	Rural..Remote	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..median	724	0.5	1.5	11.5	12.5	#E0CBFF	0
#FFEDE7	1	9	Rural..Remote	Rural..Remote	Pupil.Teacher.Ratio..Public.School..min	725	0.5	1.5	8.5	9.5	#FFEDE7	0
#E0CBFF	1	11	Rural..Remote	Rural..Remote	Pupil.Teacher.Ratio..Public.School..max	726	0.5	1.5	10.5	11.5	#E0CBFF	0
#E4D1FF	1	10	Rural..Remote	Rural..Remote	Pupil.Teacher.Ratio..Public.School..mean	727	0.5	1.5	9.5	10.5	#E4D1FF	0
